	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1320	TUTT D4	III_14_0172, III_14_0174, III_14_0173, III_14_0171	St. Blasien, St. Blasien	8.12792, 47.76144	fledermus	flädermus, fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1321	TÜB a9	III_8_0099	Weitenung, Weitenung	8.12886, 48.73998	fläddermus	fledermuus	3	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1322	TUTT S14	III_16_0143	Birndorf, Birndorf	8.13384, 47.62519	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1323	KST L7	na	Wintersdorf	8.13451, 48.84595	fledermuus	na	999	fledermus	na	999	Fledermaus	na	999
1324	TUTT h4	na	(Alt)Glashütte	8.13564, 48.0008	fledermūs	na	999	fledermus	na	999	Fledermaus	na	999
1325	TUTT S12	III_16_0135	Unteralpfen, Unteralpfen	8.13573, 47.64543	flädermūs	fledermus	2	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1326	TÜB a11	na	Bühl	8.13592, 48.69536	flädrmus	na	999	fledermus	na	999	Fledermaus	na	999
1327	TÜB p7, TÜB p6	na	Furschenbach und Ottenhöfen, Furschenbach	8.13639, 48.5767	flädermus, flädermuus	na	999	fledermus	na	999	Fledermaus	na	999
1328	TUTT h6	III_13_0076	Gütenbach, Gütenbach	8.13807, 48.04398	fleddermūs	fläěděrmus	4	fledermus	fleədermus	1	Fledermaus	Fledermaus	0
1329	TUTT p7,8	na	(Breitnau-)Eckbach	8.13811, 47.9479	fledermūs	na	999	fledermus	na	999	Fledermaus	na	999
1330	KST S13	na	Liedelshof bei Sinzheim	8.13914, 48.74435	fläddermus	na	999	fledermus	na	999	Fledermaus	na	999
1331	KST S15	III_7_0112	Iffezheim, Iffezheim	8.14011, 48.82287	fläddermuus	fladdermuus	1	fledermus	fladermus	1	Fledermaus	Fledermaus	0
1332	TÜB w3	III_10_0078	Ramsbach, Ramsbach	8.14144, 48.49573	fledermus	flädermüs	2	fledermus	fledermüs	1	Fledermaus	Fledermaus	0
1333	KST S11	III_7_0122	Halberstung, Halberstung	8.14298, 48.76025	fläddermus	fledermus	2	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1334	TUTT S16	III_16_0145	Albruck-Kiesenbach, Albruck	8.14411, 47.60046	fleddermus	flädermuus	3	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1335	TUTT L15	III_15_0108	Tiefenhäusern, Tiefenhäusern	8.14547, 47.70277	fledermus	flädermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1336	TUTT L12	III_15_0105, III_15_0106, III_15_0107	Remetschwiel/Brunnadern, Remetschwiel	8.14553, 47.68929	fledermus	fledermuß, flädermus, flëdermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1337	TUTT w5	III_14_0073	Raitenbuch, Raitenbuch	8.14698, 47.86647	fleddamūs	fledermus	3	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1338	TUTT S13	III_16_0169	Birkingen, Birkingen	8.1477, 47.62511	fledermus	fläddermus	2	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1339	TÜB h13	III_9_0095, III_9_0096	Neusatz , Neusatz	8.14904, 48.65879	fläddermūs	fläddermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1340	TUTT w1/2, TUTT w1/1	na	Titisee	8.14936, 47.90254	fledermus, fledermuus	na	999	fledermus	na	999	Fledermaus	na	999
1341	TUTT S11	III_16_0136	Oberalpfen, Oberalpfen	8.15262, 47.65791	flädermūs	fledermuus	3	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1342	KST L6	na	Ottersdorf	8.15398, 48.86103	fleddermǖs	na	999	fledermüs	na	999	Fledermaus	na	999
1343	TUTT a5	na	Rohrhardsberg	8.16036, 48.1327	fledermus	na	999	fledermus	na	999	Fledermaus	na	999
1344	TÜB a10	III_8_0100	Steinbach, Steinbach	8.16038, 48.72843	fleddermus	fleddermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1345	TÜB b6	na	Altschweier	8.16047, 48.69964	fläddermus	na	999	fledermus	na	999	Fledermaus	na	999
