Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Hundheim	9.46691	49.69109	1	-0.13605710141810876	-0.004735637978099036
Sachsenhausen	9.49147	49.73223	1	-0.13605710141810876	-0.025444300566480296
Vockenrot, Vockenrot	9.48521	49.74816	0	-0.6063015950399561	-0.133481630986589
Nassig	9.45146	49.73582	1	-0.13605710141810876	-0.025894196483624805
Ebenheid, Ebenheid	9.36095	49.7158	7	2.6854098603129755	1.3083298715088325
Waldenhausen	9.52298	49.74357	7	2.6854098603129755	-0.1754884981521391
Reicholzheim	9.53393	49.72663	0	-0.6063015950399561	-0.11046045583590201
Bronnbach	9.54654	49.71348	0	-0.6063015950399561	-0.1661410721014808
Dörlesberg	9.501	49.71273	0	-0.6063015950399561	-0.08692466369150602
Külsheim	9.5236	49.66947	1	-0.13605710141810876	-0.04303471138968778
Uissigheim, Uissigheim	9.57194	49.67957	8	3.1556543539348225	0.6498839049523211
Werbach	9.63871	49.67029	0	-0.6063015950399561	-0.3053698649177091
Gamburg	9.59986	49.69382	0	-0.6063015950399561	-0.27847427865699315
Niklashausen, Niklashausen	9.6175	49.70453	1	-0.13605710141810876	-0.06349942540475242
Höhefeld	9.60905	49.71271	0	-0.6063015950399561	-0.298840271240697
Kembach, Kembach	9.62461	49.74217	0	-0.6063015950399561	-0.15773641405831418
Dietenhan	9.6066	49.74297	0	-0.6063015950399561	-0.23369590180059685
Urphar	9.5706	49.74798	9	3.62589884755667	-0.1183293827177432
Wenkheim	9.70149	49.70022	0	-0.6063015950399561	-0.16624025389282787
Werbachhausen	9.67954	49.67946	7	2.6854098603129755	0.5187464675556583
Gerchsheim	9.78301	49.70681	0	-0.6063015950399561	0.013173424011181937
Schönfeld	9.80069	49.67702	6	2.215165366691128	-0.30226381983130135
Laudenbach	8.65434	49.6119	8	3.1556543539348225	1.0299216753594687
Gottersdorf	9.31064	49.63751	1	-0.13605710141810876	-0.056093025301815896
Rippberg	9.29762	49.62253	1	-0.13605710141810876	-0.05413168410976771
Gerolzahn	9.31895	49.62645	6	2.215165366691128	0.4244748394248452
Reichenhardsachsen	9.34508	49.64003	0	-0.6063015950399561	-0.3517120412338345
Dornberg	9.42843	49.62542	0	-0.6063015950399561	-0.12280024845454283
Hardheim	9.47457	49.60804	0	-0.6063015950399561	-0.22153001290018903
Höpfingen	9.42753	49.60185	8	3.1556543539348225	-0.6728600414978907
Glashofen	9.36648	49.62382	0	-0.6063015950399561	-0.3765047660255268
Wettersdorf	9.38743	49.63075	0	-0.6063015950399561	-0.31535013545557716
Eiersheim	9.58787	49.65953	1	-0.13605710141810876	-0.07219265726034524
Hochhausen	9.63526	49.6621	8	3.1556543539348225	1.39659426495576
Impfingen	9.65946	49.64719	2	0.3341873922037386	0.16551429040913973
Dittwar	9.63593	49.58974	8	3.1556543539348225	2.33633073729205
Gissigheim	9.58726	49.59451	0	-0.6063015950399561	-0.3615016160708368
Königheim	9.59419	49.61802	1	-0.13605710141810876	-0.07205591235141315
Tauberbischofsheim	9.66553	49.62352	1	-0.13605710141810876	-0.08615970144712384
Dienstadt	9.61232	49.63373	8	3.1556543539348225	1.2329770032941174
Großrinderfeld, Großrinderfeld	9.73405	49.66558	2	0.3341873922037386	0.15407800022717613
Paimar	9.75368	49.6402	1	-0.13605710141810876	-0.04548055010400644
Grünsfeldhausen	9.74055	49.62456	0	-0.6063015950399561	-0.2068770464312927
Dittigheim	9.67647	49.61035	1	-0.13605710141810876	-0.07029112760936038
Distelhausen	9.69353	49.59735	1	-0.13605710141810876	-0.0726813800621418
Vilchband	9.82424	49.58989	1	-0.13605710141810876	-0.02434365934434784
Krensheim	9.78002	49.63781	0	-0.6063015950399561	-0.13628183734923455
Poppenhausen	9.82622	49.63065	0	-0.6063015950399561	-0.10823292893731173
Ilmspan	9.79016	49.66609	1	-0.13605710141810876	-0.018126891189035734
Oberwittighausen, Oberwittighausen	9.85164	49.62585	0	-0.6063015950399561	-0.0548379174830612
Unterwittighausen	9.83878	49.61344	1	-0.13605710141810876	0.000997212139355673
Sulzbach	8.661	49.57763	7	2.6854098603129755	1.8167314857192358
Großsachsen	8.6595	49.51193	0	-0.6063015950399561	-0.7427573840986504
Heddesheim	8.60327	49.50529	1	-0.13605710141810876	-0.07008027416758596
Mannheim-Käfertal, Mannheim-Käfertal	8.51715	49.51259	0	-0.6063015950399561	-0.1813107324330901
Weinheim	8.67068	49.55495	6	2.215165366691128	1.8761898212045602
Lützelsachsen	8.66627	49.52737	0	-0.6063015950399561	-0.685508759747278
Hohensachsen	8.66935	49.51919	1	-0.13605710141810876	-0.15069804025131084
Rippenweier	8.70861	49.50646	2	0.3341873922037386	0.1508238091252368
Oberflockenbach	8.73109	49.51102	2	0.3341873922037386	0.10336685798306236
Steinklingen	8.74393	49.51166	1	-0.13605710141810876	-0.045282564865169364
Friedrichsdorf	9.054	49.52034	0	-0.6063015950399561	-0.13255159990001655
Reisenbach	9.12415	49.50336	2	0.3341873922037386	0.025263928368494195
Scheidental	9.15106	49.50744	1	-0.13605710141810876	0.00313782673027898
Schloßau	9.15226	49.53935	7	2.6854098603129755	-0.3310527110876986
Mörschenhardt	9.17211	49.56893	2	0.3341873922037386	0.005140781544266134
Donebach	9.19217	49.56113	0	-0.6063015950399561	-0.24111507814406163
Mudau	9.20615	49.53336	1	-0.13605710141810876	-0.037586400549403494
Buchen	9.32603	49.52041	0	-0.6063015950399561	0.001017356162675265
Unterneudorf	9.27534	49.52921	1	-0.13605710141810876	-0.02246376069796158
Steinbach	9.24327	49.54854	0	-0.6063015950399561	-0.2727153394506031
Hornbach (Hettingenbeuern)	9.29012	49.591	8	3.1556543539348225	-0.256608475655265
Hainstadt	9.33082	49.53905	1	-0.13605710141810876	-0.03228547338613176
Hettingen	9.36644	49.5194	2	0.3341873922037386	0.04343129709994245
Rinschheim	9.39249	49.51369	0	-0.6063015950399561	-0.010028100538746762
Altheim	9.4436	49.51915	0	-0.6063015950399561	-0.0581523687149818
Waldstetten	9.44893	49.5647	2	0.3341873922037386	-0.026795383634928237
Bretzingen	9.48682	49.57826	1	-0.13605710141810876	-0.03019303548119886
Walldürn, Walldürn	9.36793	49.58322	0	-0.6063015950399561	-0.22063930468609405
Erfeld	9.49597	49.55416	7	2.6854098603129755	0.08298066253615902
Pülfringen	9.52624	49.58149	0	-0.6063015950399561	-0.2973705486267913
Brehmen	9.55454	49.56839	1	-0.13605710141810876	-0.05887784861140533
Buch	9.55592	49.53858	8	3.1556543539348225	0.9855096426849721
Gerichtstetten	9.5049	49.53499	0	-0.6063015950399561	-0.19877534152321863
Eubigheim	9.53977	49.5018	0	-0.6063015950399561	-0.2325075554254847
Epplingen	9.62742	49.5054	1	-0.13605710141810876	-0.04435961877198073
Kupprichhausen-Lengenrieden, Kupprichhausen-Lengenrieden	9.62002	49.52627	0	-0.6063015950399561	-0.18908415411385646
Heckfeld	9.63713	49.55077	0	-0.6063015950399561	-0.3633275280841995
Oberlauda	9.67912	49.56608	0	-0.6063015950399561	-0.4362854150437061
Lauda	9.70203	49.5702	8	3.1556543539348225	1.7643146674488894
Gerlachsheim, Gerlachsheim	9.71775	49.57998	1	-0.13605710141810876	-0.10893684864157474
Marbach	9.7264	49.56581	1	-0.13605710141810876	-0.06783124602292862
Kützbrunn	9.76136	49.58159	9	3.62589884755667	1.1171176016077613
Messelhausen	9.7887	49.5756	1	-0.13605710141810876	-0.027145517592281034
Oberbalbach, Oberbalbach	9.7938	49.53997	0	-0.6063015950399561	-0.15616155152378636
Unterbalbach	9.74711	49.52779	0	-0.6063015950399561	-0.17361410155986345
Königshofen	9.73105	49.54759	8	3.1556543539348225	0.8473039213836623
Beckstein	9.70422	49.54668	1	-0.13605710141810876	-0.06900160037098349
Oberschüpf	9.67687	49.52252	1	-0.13605710141810876	-0.0672310242538563
Unterschüpf	9.68922	49.51437	0	-0.6063015950399561	-0.3240967196747412
Sachsenflur	9.71	49.52377	0	-0.6063015950399561	-0.2886886673408022
Feudenheim	8.53299	49.4864	3	0.8044318858255859	0.14960134946036574
Ilvesheim	8.56668	49.47129	1	-0.13605710141810876	-0.009174810489950154
Ladenburg	8.61098	49.47244	2	0.3341873922037386	0.12035456031033306
Neckarhausen	8.60233	49.46433	7	2.6854098603129755	0.5921053030323472
Seckenheim	8.56313	49.46724	1	-0.13605710141810876	-0.027159934873119934
Edingen	8.61196	49.44847	8	3.1556543539348225	0.5029739308453504
Heidelberg-Wieblingen	8.64805	49.42539	1	-0.13605710141810876	-0.02980214089141141
Rheinau	8.53056	49.42924	2	0.3341873922037386	0.0771760212437583
Leutershausen	8.65616	49.49821	0	-0.6063015950399561	-0.35070554717326125
Schrießheim	8.66514	49.47649	0	-0.6063015950399561	-0.22302577864531475
Dossenheim, Dossenheim	8.66806	49.44988	1	-0.13605710141810876	-0.03023549081457219
Handschuhsheim, Heidelberg-Handschuhsheim, Heidelberg-Handschuhsheim	8.68613	49.42774	1	-0.13605710141810876	-0.015358068515813308
Ziegelhausen	8.75688	49.41876	2	0.3341873922037386	-0.016025898409076162
Wilhelmsfeld	8.7544	49.47018	0	-0.6063015950399561	-0.06606496425782246
Altenbach / Schriesheim	8.73843	49.48622	0	-0.6063015950399561	-0.2375241014871241
Heiligkreuzsteinach	8.79709	49.48538	0	-0.6063015950399561	-0.12676043874057302
Altneudorf	8.80481	49.46366	2	0.3341873922037386	0.03454249581840903
Schönau bei Heidelberg	8.80977	49.43706	1	-0.13605710141810876	0.012896589535940141
Brombach (bei Hirschhorn)	8.8675	49.48863	0	-0.6063015950399561	-0.012283231982669092
Eberbach	8.98755	49.46322	1	-0.13605710141810876	-0.03465873331819488
Rockenau	8.99904	49.44673	9	3.62589884755667	0.35107047166346994
Pleutersbach	8.95293	49.45367	2	0.3341873922037386	0.0817302912443353
Allemühl, Allemühl	8.95618	49.42613	1	-0.13605710141810876	-0.010293008953006885
Moosbrunn	8.92878	49.42533	1	-0.13605710141810876	-0.019968746430850174
Neckarhäuserhof, Neckarhäuserhof	8.88191	49.41513	2	0.3341873922037386	-0.012935799079631596
Stümpfelbrunn	9.07574	49.4645	1	-0.13605710141810876	-0.04510117656172053
Oberdielbach	9.05361	49.44781	1	-0.13605710141810876	-0.06240707470537518
Schollbrunn	9.07962	49.43431	1	-0.13605710141810876	-0.0392919762298026
Zwingenberg	9.04439	49.41287	8	3.1556543539348225	0.8564851855307143
Fahrenbach	9.14987	49.43091	0	-0.6063015950399561	-0.0005813165751456137
Waldkatzenbach	9.05484	49.45603	1	-0.13605710141810876	-0.04845067691085641
Robern	9.16265	49.45394	0	-0.6063015950399561	-0.10624345429923122
Wagenschwend	9.14637	49.47256	1	-0.13605710141810876	-0.0008442656077142257
Mülben	9.09946	49.46414	1	-0.13605710141810876	-0.006979154131457614
Einbach	9.24238	49.48477	1	-0.13605710141810876	0.01451687249044221
Laudenberg	9.21457	49.48066	0	-0.6063015950399561	0.008843803482073634
Balsbach	9.17362	49.47895	0	-0.6063015950399561	-0.004154440177641963
Scheringen	9.23513	49.46663	3	0.8044318858255859	-0.1665588338085934
Limbach	9.21181	49.46142	6	2.215165366691128	-0.3971886737728695
Krumbach	9.18402	49.45323	0	-0.6063015950399561	-0.0637940357357075
Trienz	9.16956	49.44002	0	-0.6063015950399561	-0.06934542009294238
Muckental	9.20231	49.42474	0	-0.6063015950399561	0.03592651980192904
Rittersbach	9.23597	49.42445	2	0.3341873922037386	-0.048105010223115585
Heidersbach	9.2468	49.45517	0	-0.6063015950399561	0.046753255124925404
Waldhausen	9.25731	49.46733	1	-0.13605710141810876	0.037003543892598266
Bödigheim	9.31522	49.47408	1	-0.13605710141810876	0.047851977262681686
Großeicholzheim	9.28966	49.44361	1	-0.13605710141810876	0.03406549344016647
Eberstadt	9.3666	49.47727	0	-0.6063015950399561	0.19060700490799648
Schlierstadt	9.36816	49.45257	0	-0.6063015950399561	0.2137038499618059
Seckach	9.33368	49.44238	0	-0.6063015950399561	0.24267000529741692
Zimmern, Zimmern	9.37304	49.43313	0	-0.6063015950399561	0.24313819594488298
Osterburken	9.42838	49.4308	0	-0.6063015950399561	0.12371366471161027
Bronnacker	9.48305	49.4446	7	2.6854098603129755	-0.3267855524074533
Sindolsheim	9.45384	49.48715	2	0.3341873922037386	-0.021593792198462376
Götzingen, Götzingen	9.39465	49.49693	1	-0.13605710141810876	0.025812054027934187
Rosenberg	9.4752	49.45583	1	-0.13605710141810876	-0.024446227439792963
Bofsheim	9.41226	49.4714	0	-0.6063015950399561	0.07500398081916489
Hohenstadt	9.51685	49.49168	2	0.3341873922037386	0.09021850923331902
Hirschlanden	9.50074	49.47297	0	-0.6063015950399561	-0.2707771377767654
Berolzheim	9.54042	49.4749	0	-0.6063015950399561	-0.2696498781308036
Schillingstadt	9.57461	49.46035	1	-0.13605710141810876	-0.09340968950313891
Schwabhausen	9.60196	49.45569	3	0.8044318858255859	0.323135443094702
Windischbuch	9.62194	49.43593	1	-0.13605710141810876	-0.05391663570632674
Oberwittstadt	9.55565	49.43027	0	-0.6063015950399561	-0.1576244673082452
Uiffingen	9.59227	49.50171	0	-0.6063015950399561	-0.17730993163291234
Angeltürn	9.59726	49.48572	2	0.3341873922037386	0.09025340715920609
Wölchingen	9.63011	49.48494	0	-0.6063015950399561	-0.4009438134767206
Boxberg	9.64298	49.48181	8	3.1556543539348225	2.2184166694381906
Dainbach-Herold	9.71553	49.49662	9	3.62589884755667	1.0213100008258764
Schweigern	9.66576	49.49224	1	-0.13605710141810876	-0.0707086397463923
Bobstadt, Bobstadt	9.67398	49.46607	0	-0.6063015950399561	-0.26626049424965215
Assamstadt	9.68738	49.42689	2	0.3341873922037386	0.11486218963475789
Brühl	8.53485	49.3951	1	-0.13605710141810876	-0.03837117964246975
Schwetzingen, Schwetzingen	8.57064	49.38567	2	0.3341873922037386	0.06949442034438112
Plankstadt	8.59271	49.39179	2	0.3341873922037386	0.07718627495946268
Eppelheim	8.62885	49.40164	1	-0.13605710141810876	-0.040372002042060685
Sandhausen	8.65837	49.34236	1	-0.13605710141810876	-0.009932192084075803
Oftersheim	8.58107	49.36823	2	0.3341873922037386	0.07445249410988325
Ketsch	8.52432	49.3678	3	0.8044318858255859	0.23377659595248793
Heidelberg	8.70819	49.41349	8	3.1556543539348225	-0.4100233868363245
Heidelberg-Rohrbach	8.69	49.38005	0	-0.6063015950399561	-0.17860226282252067
Leimen, Leimen	8.68891	49.34902	0	-0.6063015950399561	-0.17137131493563612
Ochsenbach	8.73932	49.33778	1	-0.13605710141810876	-0.013447234805099743
Gauangelloch	8.75579	49.34078	0	-0.6063015950399561	-0.10469262353898795
Mauer	8.79767	49.34127	0	-0.6063015950399561	-0.1670004685360571
Bammental, Bammental	8.77604	49.35511	1	-0.13605710141810876	-0.021831986481492333
Wiesenbach	8.80354	49.36103	0	-0.6063015950399561	-0.20562765663559818
Gaiberg	8.75015	49.36606	1	-0.13605710141810876	-0.006463700207688118
Waldhilsbach	8.77179	49.3721	0	-0.6063015950399561	-0.08369889569820148
Neckargemünd	8.79751	49.39508	3	0.8044318858255859	-0.0003004724137231026
Schlierbach	8.76062	49.41501	2	0.3341873922037386	-0.00571607043989043
Dilsberg	8.8362	49.39832	2	0.3341873922037386	-0.03994707838148283
Mückenloch	8.8554	49.3886	8	3.1556543539348225	-0.32136933479376584
Waldwimmersbach	8.89219	49.37538	0	-0.6063015950399561	-0.06648047686161675
Lobenfeld	8.8718	49.35884	0	-0.6063015950399561	-0.11377683765988272
Spechbach	8.88396	49.34588	0	-0.6063015950399561	-0.08943463906518524
Mönchzell	8.85327	49.33612	0	-0.6063015950399561	-0.09194509295640406
Reichartshausen	8.94509	49.35547	0	-0.6063015950399561	-0.24432119650837
Aglasterhausen, Aglasterhausen-Daudenzell	8.98981	49.35471	0	-0.6063015950399561	-0.1584245648342537
Unterschwarzach	8.98202	49.36856	8	3.1556543539348225	0.582905137702941
Michelbach	8.96532	49.37259	0	-0.6063015950399561	-0.11959766187436352
Haag	8.92912	49.39429	0	-0.6063015950399561	-0.12405918719950697
Schwanheim	8.97596	49.40194	1	-0.13605710141810876	-0.04253710953770483
Schönbrunn	8.92851	49.41228	2	0.3341873922037386	0.06618618429125528
Epfenbach	8.91088	49.33719	1	-0.13605710141810876	-0.017940622124260053
Neunkirchen	9.00887	49.38789	2	0.3341873922037386	0.10321319078651839
Neckarkatzenbach	9.03457	49.38441	1	-0.13605710141810876	-0.043088117595679834
Guttenbach	9.07142	49.38983	3	0.8044318858255859	0.28158173462334657
Reichenbuch	9.09708	49.39371	1	-0.13605710141810876	-0.04023126265202855
Binau	9.0577	49.36658	1	-0.13605710141810876	-0.053076873440779035
Mörtelstein	9.04246	49.35708	0	-0.6063015950399561	-0.264958590258469
Asbach	9.02562	49.34133	1	-0.13605710141810876	-0.03200923047887596
Obrigheim, Obrigheim	9.09608	49.35186	3	0.8044318858255859	0.2332724319885934
Diedesheim, Diedesheim	9.11367	49.34933	0	-0.6063015950399561	-0.08711976796261116
Mosbach	9.14619	49.35501	8	3.1556543539348225	-0.4283321730228775
Lohrbach	9.14183	49.4	1	-0.13605710141810876	-0.02278355295287142
Breitenbronn	9.02197	49.36483	0	-0.6063015950399561	-0.20591486216907684
Neckargerach	9.0708	49.40101	3	0.8044318858255859	0.32412224703397735
Neckarburken	9.165	49.37662	1	-0.13605710141810876	0.002045000233884924
Dallau	9.19192	49.38655	1	-0.13605710141810876	0.006653963948233051
Oberschefflenz	9.28249	49.41626	1	-0.13605710141810876	-0.02293895598922906
Mittelschefflenz	9.27967	49.40042	0	-0.6063015950399561	-0.11362563936653147
Unterschefflenz	9.27076	49.39154	1	-0.13605710141810876	0.03312875648743264
Katzental	9.26618	49.37338	0	-0.6063015950399561	0.12458214613265192
Waldmühlbach	9.28262	49.36078	3	0.8044318858255859	-0.015137632580216736
Billigheim	9.25406	49.34748	0	-0.6063015950399561	0.1690242634641709
Auerbach	9.22666	49.39927	0	-0.6063015950399561	0.08672609940016938
Sulzbach	9.22127	49.35156	0	-0.6063015950399561	0.14092250756121644
Adlesheim	9.39101	49.40289	0	-0.6063015950399561	-0.11246073944499245
Sennfeld	9.38438	49.38045	0	-0.6063015950399561	-0.10728321414419081
Leibenstadt	9.42028	49.36861	0	-0.6063015950399561	-0.19335142309325526
Unterkessach	9.43829	49.34571	0	-0.6063015950399561	-0.2342455117455624
Korb	9.39732	49.35594	1	-0.13605710141810876	-0.02691436509944048
Hüngheim	9.51823	49.41257	6	2.215165366691128	-0.07352685844525757
Ballenberg	9.55086	49.40093	1	-0.13605710141810876	-0.04329671824597472
Erlenbach	9.5514	49.38553	7	2.6854098603129755	0.3366910969444654
Oberndorf	9.59181	49.40817	3	0.8044318858255859	0.2691530983269772
Neunstetten	9.61267	49.41114	1	-0.13605710141810876	-0.058432183097896565
Horrenbach	9.66028	49.40826	0	-0.6063015950399561	-0.2539619697979802
Krautheim	9.63369	49.39159	1	-0.13605710141810876	-0.04991621749284426
Gommersdorf	9.61253	49.36877	0	-0.6063015950399561	-0.26110369623219365
Winzenhofen	9.57229	49.35628	0	-0.6063015950399561	-0.3102519352180356
Merchingen	9.50633	49.4003	0	-0.6063015950399561	-0.09603969421376135
Klepsau	9.67156	49.38805	9	3.62589884755667	0.013722072827645227
Allfeld	9.24133	49.32379	0	-0.6063015950399561	0.08964794098173233
Neudenau	9.27037	49.2923	1	-0.13605710141810876	0.02563300167100162
Herbolzheim	9.26007	49.28376	0	-0.6063015950399561	0.07444650990677995
Stein am Kocher	9.29954	49.26198	1	-0.13605710141810876	-0.033093375932794274
Ruchsen	9.37887	49.31914	9	3.62589884755667	-0.7444550362069152
Göggingen	9.20194	48.00389	4	1.2746763794474334	0.18365744999755823
Pfullendorf, Pfullendorf	9.25466	47.92614	0	-0.6063015950399561	-0.23940028352881174
Aach-Linz	9.20037	47.91152	8	3.1556543539348225	0.027578623548839862
Denkingen	9.30821	47.89505	1	-0.13605710141810876	0.0037165517338072487
Hattenweiler	9.27568	47.85957	1	-0.13605710141810876	-0.03455254510727725
Illmensee	9.37456	47.86209	3	0.8044318858255859	0.06640180638257857
Hohenbodmann	9.21042	47.82312	2	0.3341873922037386	0.1596452321949116
Heiligenberg	9.31203	47.81993	2	0.3341873922037386	0.08755743691727089
Leustetten, Leustetten	9.29433	47.80634	0	-0.6063015950399561	-0.19185946814098345
Frickingen	9.27056	47.81023	1	-0.13605710141810876	-0.034501162179635475
Lippertsreute	9.23743	47.80427	2	0.3341873922037386	0.1357574095765136
Beuren	9.32135	47.80541	1	-0.13605710141810876	-0.04247105394474912
Weildorf	9.30037	47.78969	2	0.3341873922037386	0.0873448488890332
Salem	9.28599	47.77663	2	0.3341873922037386	0.10354844230804856
Mimmenausen	9.2852	47.76025	1	-0.13605710141810876	-0.03888410298403132
Röhrenbach	9.3248	47.82972	0	-0.6063015950399561	-0.025632232917870104
Nußdorf	9.19513	47.75277	1	-0.13605710141810876	-0.06242166213362255
Betenbrunn	9.34649	47.8185	3	0.8044318858255859	0.1449874771731463
Deggenhausen	9.3844	47.80143	1	-0.13605710141810876	-0.030730535415821
Lellwangen	9.36523	47.79833	2	0.3341873922037386	0.06193242619279804
Limpach	9.42902	47.79495	2	0.3341873922037386	0.053706975437868835
Roggenbeuren	9.40565	47.76961	1	-0.13605710141810876	-0.020114131026448753
Urnau	9.43083	47.76354	3	0.8044318858255859	0.08401815233121908
Unteruhldingen	9.2334	47.72271	8	3.1556543539348225	1.120254936778014
Oberuhldingen	9.24549	47.73557	4	1.2746763794474334	0.5407750895046395
Buggensegel	9.29936	47.74645	2	0.3341873922037386	0.09247629347175812
Grasbeuren	9.29766	47.73029	2	0.3341873922037386	0.09247629347175812
Ahausen	9.32247	47.72502	3	0.8044318858255859	0.1870988585271374
Deisendorf	9.21621	47.76835	0	-0.6063015950399561	-0.276706095247797
Meersburg	9.27244	47.69466	2	0.3341873922037386	0.09995411934124304
Hagnau	9.31963	47.67634	1	-0.13605710141810876	-0.02873141687456453
Mittelstenweiler	9.33753	47.75241	0	-0.6063015950399561	-0.1350462684096481
Bermatingen	9.34868	47.73084	1	-0.13605710141810876	-0.0204214108953766
Markdorf	9.38933	47.72088	1	-0.13605710141810876	-0.021411990965020722
Riedheim	9.41014	47.70429	1	-0.13605710141810876	-0.013917818614937214
Kluftern	9.40004	47.69278	0	-0.6063015950399561	-0.07331523211249441
